X1,X2,X3,U1,U2,X_ref1,X_ref2,X_ref3,U_ref1,U_ref2,Timing
0.6973080202498069,337.05451958977227,0.7344267828617254,304.7298212889435,0.09791531671486135,0.7,337.0,0.75,305.0,0.1,0.000542
0.6987684639027224,336.96961460965457,0.737885714593873,304.93669280784985,0.09837721333184202,0.7,337.0,0.75,305.0,0.1,0.000425
0.699716060522649,336.99529538127376,0.7405782618700126,304.91646440780465,0.0987375554531097,0.7,337.0,0.75,305.0,0.1,0.000312
0.7000997763779382,337.0226742826646,0.7426729251382499,304.87171532211016,0.099018270650212,0.7,337.0,0.75,305.0,0.1,0.000312
0.7001594397906711,337.0291651512214,0.7443018223546934,304.8509310095475,0.09923667425339815,0.7,337.0,0.75,305.0,0.1,0.000313
0.7001013505580842,337.0183372759785,0.745568341669984,304.85810925084786,0.09940815343113024,0.7,337.0,0.75,305.0,0.1,0.000293
0.7000359105299708,337.0009742896956,0.7465503406586201,304.8789946770085,0.09953890840277278,0.7,337.0,0.75,305.0,0.1,0.000293
0.6999968035201438,336.98454482933255,0.7473153894161207,304.9013325022546,0.09964099998181714,0.7,337.0,0.75,305.0,0.1,0.000293
0.6999812016639848,336.97185172272276,0.7479110465903279,304.91942463308635,0.09972059808682902,0.7,337.0,0.75,305.0,0.1,0.000292
0.6999777130446255,336.96283863511945,0.7483746336255322,304.93242261243563,0.09978260559296143,0.7,337.0,0.75,305.0,0.1,0.000293
0.6999779034896157,336.95649281086014,0.7487353370562563,304.94147691805665,0.09983088253321601,0.7,337.0,0.75,305.0,0.1,0.000293
0.6999780330089626,336.9518560342525,0.7490159388035386,304.948094854152,0.09986848963005808,0.7,337.0,0.75,305.0,0.1,0.000188
0.6999771583736315,336.948388861523,0.7492341424006629,304.95285787516605,0.09989770851038537,0.7,337.0,0.75,305.0,0.1,0.000187
0.6999756171378508,336.94562412077903,0.7494038656780063,304.9566000286205,0.09992043805256517,0.7,337.0,0.75,305.0,0.1,0.000201
0.6999741307778113,336.94338990483834,0.7495358758239098,304.95962512714885,0.09993811788958853,0.7,337.0,0.75,305.0,0.1,0.000187
0.6999730557009675,336.94160552704176,0.7496385513703082,304.9620584804875,0.09995186928329408,0.7,337.0,0.75,305.0,0.1,0.000187
0.6999724065048054,336.9402068090522,0.749718410437867,304.9639805168947,0.0999625650204942,0.7,337.0,0.75,305.0,0.1,0.000193
0.6999720456633195,336.9391263581778,0.7497805230088425,304.9654722890275,0.09997088409457909,0.7,337.0,0.75,305.0,0.1,0.000193
0.6999718295361494,336.93829693266264,0.7498288324714283,304.9666186613374,0.09997735459987324,0.7,337.0,0.75,305.0,0.1,0.000188
0.6999716681787722,336.937659183256,0.7498664059933221,304.96749857212944,0.09998238725755562,0.7,337.0,0.75,305.0,0.1,0.000209
0.6999715253215038,336.9371659422131,0.7498956292687217,304.96817722161467,0.09998630152816898,0.7,337.0,0.75,305.0,0.1,0.000188
0.699971395814224,336.9367821903054,0.7499183579389342,304.9687040569043,0.09998934590851728,0.7,337.0,0.75,305.0,0.1,0.000188
0.6999712845390063,336.9364825946,0.7499360353364356,304.9691149740733,0.09999171369977591,0.7,337.0,0.75,305.0,0.1,0.000187
0.6999711950322195,336.9362485935162,0.7499497840660349,304.9694359956037,0.09999355526265415,0.7,337.0,0.75,305.0,0.1,0.000187
0.6999711265565225,336.9360661038598,0.749960477252238,304.9696865535343,0.09999498754936878,0.7,337.0,0.75,305.0,0.1,0.000188
0.6999710754298569,336.935924079868,0.7499687939709739,304.9698817119363,0.09999610152155174,0.7,337.0,0.75,305.0,0.1,0.000188
0.6999710372079867,336.93581371672843,0.7499752623735875,285.00000046118555,0.11276105950694108,0.878,324.5,0.659,300.0,0.1,0.001258
0.7206681107941199,326.1064369111014,0.7288019580261104,285.87121547940956,0.10969063039486167,0.878,324.5,0.659,300.0,0.1,0.00077
0.7595496249462036,318.1240316504549,0.7127231468147152,294.5969220317831,0.10737999347313533,0.878,324.5,0.659,300.0,0.1,0.000921
0.7965310075155912,316.91293125661974,0.7004781723434169,298.03152695401485,0.10564894985413711,0.878,324.5,0.659,300.0,0.1,0.000885
0.8258505889238775,317.79421520793363,0.691105366391049,299.9031900892622,0.10434380619850732,0.878,324.5,0.659,300.0,0.1,0.000751
0.847326966429679,319.29521893369224,0.683898070584816,300.9025020859203,0.1033550221816845,0.878,324.5,0.659,300.0,0.1,0.000642
0.8618967021258643,320.83377730386536,0.6783313771839558,301.27410696821323,0.10259735630325374,0.878,324.5,0.659,300.0,0.1,0.000642
0.8708975449485314,322.14922432444666,0.6740218121766347,301.1989380183985,0.10201433883009614,0.878,324.5,0.659,300.0,0.1,0.00053
0.875817504701066,323.12800857725495,0.6706795968154996,300.9170578508005,0.10156422758098323,0.878,324.5,0.659,300.0,0.1,0.000417
0.8780762998807697,323.7731444469211,0.6680842114853821,300.6151307765844,0.10121585367988759,0.878,324.5,0.659,300.0,0.1,0.000417
0.8788203980707548,324.1547288691462,0.6660668523474419,300.36419399712514,0.10094566332546732,0.878,324.5,0.659,300.0,0.1,0.000416
0.878843015744511,324.3515057350828,0.6644977963149398,300.19827354611624,0.10073580558969181,0.878,324.5,0.659,300.0,0.1,0.000304
0.8786123065837507,324.4391219826122,0.6632769387770084,300.09634284655755,0.10057080734038511,0.878,324.5,0.659,300.0,0.1,0.000285
0.878358081476231,324.467939107112,0.6623298483308734,300.0427695055937,0.10044507035915475,0.878,324.5,0.659,300.0,0.1,0.000285
0.8781669671985096,324.47132865972685,0.6615913822054461,300.01840536637775,0.10034672927295955,0.878,324.5,0.659,300.0,0.1,0.000287
0.8780508601580327,324.4672670427223,0.6610160848001986,300.0089277298991,0.10026995287927629,0.878,324.5,0.659,300.0,0.1,0.000286
0.8779926176894649,324.463497871684,0.6605681757163758,300.0056709049038,0.10021008921577985,0.878,324.5,0.659,300.0,0.1,0.000286
0.8779700952032744,324.4621924964686,0.6602195931473883,300.00426831770466,0.10016345592708507,0.878,324.5,0.659,300.0,0.1,0.000299
0.8779657340558542,324.46309869953967,0.6599483850953055,300.0027012655011,0.10012713003971534,0.878,324.5,0.659,300.0,0.1,0.000207
0.8779686550716362,324.46515146651603,0.6597374493950877,300.00113789682064,0.10009888724450673,0.878,324.5,0.659,300.0,0.1,0.000183
0.8779731890218265,324.4676719864637,0.6595733744824314,299.9994806797538,0.100076916888003,0.878,324.5,0.659,300.0,0.1,0.000183
0.8779768436118007,324.4701588548468,0.6594457530511418,299.99781409552486,0.10005982787848423,0.878,324.5,0.659,300.0,0.1,0.000182
0.8779789660476163,324.4723280147074,0.6593464859112338,299.9962581043192,0.10004653619321192,0.878,324.5,0.659,300.0,0.1,0.000181
0.8779797686231878,324.47407333717575,0.6592692724963497,299.99490155259764,0.10003619794391216,0.878,324.5,0.659,300.0,0.1,0.000181
0.8779797307010336,324.4754035113044,0.6592092124298073,299.99378382471673,0.10002815663349056,0.878,324.5,0.659,300.0,0.1,0.000245
0.877979297430508,324.4763841940459,0.6591624946028004,299.9929020522672,0.10002190173297398,0.878,324.5,0.659,300.0,0.1,0.000186
0.8779787725750811,324.4770970997065,0.6591261549824209,299.9922272978203,0.10001703627389764,0.878,324.5,0.659,300.0,0.1,0.000183
0.8779783159233681,324.47761697864337,0.6590978881906248,299.99172002337116,0.10001325157473685,0.878,324.5,0.659,300.0,0.1,0.000183
0.877977982571646,324.4780023420674,0.6590759010174759,299.9913408641346,0.10001030757558176,0.878,324.5,0.659,300.0,0.1,0.000182
0.8779777680354067,324.4782946055374,0.6590587985633564,299.99105629892716,0.10000801755679652,0.878,324.5,0.659,300.0,0.1,0.000183
0.8779776432579385,324.47852118915745,0.6590454957361166,299.9908404453655,0.10000623627041494,0.878,324.5,0.659,300.0,0.1,0.000184
0.8779775758870502,324.4786996422211,0.6590351484407849,299.990674566484,0.10000485072137211,0.878,324.5,0.659,300.0,0.1,0.000183
0.877977540109292,324.4788412724659,0.6590271000651967,299.99054559565127,0.10000377300402545,0.878,324.5,0.659,300.0,0.1,0.000183
0.8779775190954766,324.4789537519319,0.6590208398512495,299.99044451515033,0.10000293473267423,0.878,324.5,0.659,300.0,0.1,0.000182
