X1,X2,X3,U1,U2,X_ref1,X_ref2,X_ref3,U_ref1,U_ref2,Timing
0.6894382364583939,336.40938270869947,0.7344121192284938,305.1423440631771,0.09791136317116825,0.7,337.0,0.75,305.0,0.1,0.000124
0.6960264714600459,336.2359646064276,0.7378776107281706,305.8526922285363,0.09837007695993466,0.7,337.0,0.75,305.0,0.1,0.00016
0.7002820868946538,336.5444676488994,0.7405819987589315,305.6562887946723,0.09873313975862337,0.7,337.0,0.75,305.0,0.1,0.000129
0.7017874794807238,336.8905331817198,0.7426839886009164,305.18789152704704,0.09901759536608291,0.7,337.0,0.75,305.0,0.1,0.000126
0.7015622604257974,337.08047450864154,0.7443140062569678,304.85342368275775,0.09923820422283483,0.7,337.0,0.75,305.0,0.1,0.000124
0.7007844179923761,337.1167524759716,0.7455779870284609,304.73981052723246,0.09940851391484544,0.7,337.0,0.75,305.0,0.1,0.000124
0.7001493206970287,337.07374444347175,0.7465593878981649,304.7677009685388,0.09954008305548281,0.7,337.0,0.75,305.0,0.1,0.000125
0.6998474222110828,337.0156904652552,0.7473224876576803,304.84153739308124,0.09964204592337562,0.7,337.0,0.75,305.0,0.1,0.000124
0.6997989696929494,336.97370775904517,0.747916409393006,304.90520450916597,0.09972132674716298,0.7,337.0,0.75,305.0,0.1,0.000124
0.6998626927284745,336.95295314418314,0.7483787874261563,304.94154275781784,0.09978310128881064,0.7,337.0,0.75,305.0,0.1,0.000124
0.69993773096202,336.9466241691739,0.7487386683923172,304.9552934207664,0.09983125947931643,0.7,337.0,0.75,305.0,0.1,0.000123
0.6999825591559374,336.9463766207567,0.7490186447060501,304.9574228770098,0.09986877676365695,0.7,337.0,0.75,305.0,0.1,0.000124
0.6999957035307525,336.9468889859985,0.7492363718876451,304.9565163981101,0.0998979827234196,0.7,337.0,0.75,305.0,0.1,0.000114
0.6999909361867852,336.94622619682644,0.7494056401873996,304.95658955533077,0.09992067283180049,0.7,337.0,0.75,305.0,0.1,0.000114
0.6999814090866142,336.94447923093804,0.7495372607847541,304.9582963156741,0.0999383096444107,0.7,337.0,0.75,305.0,0.1,0.000114
0.699974137688463,336.9423780576622,0.7496396181692335,304.96085300501863,0.09995201896624499,0.7,337.0,0.75,305.0,0.1,0.000163
0.6999707380548011,336.9405122798157,0.7497192288810341,304.9633670729814,0.09996267859732114,0.7,337.0,0.75,305.0,0.1,0.000139
0.6999701161908763,336.9391199591005,0.7497811530039524,304.96535571050526,0.09997096962434777,0.7,337.0,0.75,305.0,0.1,0.000114
0.6999706659795915,336.938175814849,0.7498293205545006,304.9667407115155,0.09997741958318415,0.7,337.0,0.75,305.0,0.1,0.000115
0.6999713038528285,336.9375474932213,0.749866786255309,304.9676571123463,0.09998243741171332,0.7,337.0,0.75,305.0,0.1,0.000115
0.6999716153683994,336.9371054724131,0.749895926314297,304.968281195718,0.09998634074275772,0.7,337.0,0.75,305.0,0.1,0.000114
0.699971611209337,336.93676580655483,0.7499185899192009,304.96874390367645,0.09998937673955774,0.7,337.0,0.75,305.0,0.1,0.000114
0.6999714490694057,336.93648835563687,0.7499362161614667,304.96911534791235,0.09999173790792154,0.7,337.0,0.75,305.0,0.1,0.000115
0.6999712670893865,336.9362588677027,0.749949924724618,304.9694231561326,0.09999357417996604,0.7,337.0,0.75,305.0,0.1,0.000115
0.6999711323265376,336.9360726512618,0.7499605865229733,304.9696756996563,0.09999500226070308,0.7,337.0,0.75,305.0,0.1,0.000114
0.6999710541703376,336.93592572741903,0.749968878832479,304.9698772742059,0.09999611292917791,0.7,337.0,0.75,305.0,0.1,0.000114
0.6999710153997967,336.93581236095554,0.7499753283074331,285.00000005710024,0.11263596098317519,0.878,324.5,0.659,300.0,0.1,0.000152
0.7206602343919939,326.10578812951485,0.7290095889443118,285.00021513580367,0.10965501773404901,0.878,324.5,0.659,300.0,0.1,0.000141
0.7598211623250717,317.7500058023878,0.7129898666906656,290.78329523637314,0.10742053395654962,0.878,324.5,0.659,300.0,0.1,0.000188
0.798005145893173,315.11487396166825,0.7006776269587391,296.0136327708696,0.10566702315219176,0.878,324.5,0.659,300.0,0.1,0.000322
0.8290483121791408,315.87516290144407,0.6912748335715249,299.1354788384368,0.10434918494458331,0.878,324.5,0.659,300.0,0.1,0.00013
0.8519184952619562,317.7784937260965,0.6840586132847151,300.7972542015994,0.10335814592622726,0.878,324.5,0.659,300.0,0.1,0.00013
0.8672415499831558,319.80552504887675,0.6784867369291006,301.5162710237323,0.10260349072942683,0.878,324.5,0.659,300.0,0.1,0.000131
0.8762911927032855,321.5646140543309,0.6741669936076324,301.6056331068776,0.1020233808338887,0.878,324.5,0.659,300.0,0.1,0.00012
0.8806254296684094,322.9114240487844,0.6708097756443812,301.3212185962386,0.10157493010793248,0.878,324.5,0.659,300.0,0.1,0.000121
0.88185229115809,323.81903216480947,0.6681966325520696,300.8963682321518,0.10122701453648628,0.878,324.5,0.659,300.0,0.1,0.00012
0.8813996729591578,324.33939317122275,0.6661607551858009,300.50164586583315,0.10095636275498454,0.878,324.5,0.659,300.0,0.1,0.00012
0.8803289964110171,324.5723601026932,0.6645739465303937,300.21809978852184,0.10074537232478246,0.878,324.5,0.659,300.0,0.1,0.000124
0.8792722581291694,324.62842146820424,0.663337215749831,300.05396528667234,0.10058068694190744,0.878,324.5,0.659,300.0,0.1,0.00012
0.8784992143548102,324.59925272134575,0.6623737329492887,299.98073325560745,0.10045211167848937,0.878,324.5,0.659,300.0,0.1,0.000121
0.8780479599504059,324.5453215702811,0.6616235837816167,299.96220092967707,0.10035178664525331,0.878,324.5,0.659,300.0,0.1,0.000121
0.8778482011983924,324.4978369570805,0.6610398951230769,299.9691082043872,0.10027358786239016,0.878,324.5,0.659,300.0,0.1,0.00012
0.8778038498538361,324.4674530281552,0.6605859548312767,299.98302874105804,0.1002127068675328,0.878,324.5,0.659,300.0,0.1,0.00012
0.8778341764362799,324.45355492310114,0.6602330290228322,299.99487953979735,0.10016535545428515,0.878,324.5,0.659,300.0,0.1,0.000153
0.8778863796264319,324.4511614270373,0.6599586692522188,300.0017645088248,0.10012855103976322,0.878,324.5,0.659,300.0,0.1,0.000122
0.8779331637780152,324.45491710976086,0.6597453758115315,300.004035575601,0.10009994185453182,0.878,324.5,0.659,300.0,0.1,0.000113
0.8779649226359952,324.46080476242486,0.6595795510771654,300.0032355725519,0.10007772735679972,0.878,324.5,0.659,300.0,0.1,0.000129
0.8779818278645605,324.466471813353,0.6594505849062229,300.0009465411632,0.10006045868689416,0.878,324.5,0.659,300.0,0.1,0.000129
0.8779879854359727,324.4709078266879,0.6593502711213441,299.99831483559507,0.10004703135782135,0.878,324.5,0.659,300.0,0.1,0.000113
0.8779879952628914,324.4739460563846,0.6592722361233474,299.9959788301703,0.10003658807461493,0.878,324.5,0.659,300.0,0.1,0.000112
0.8779854145623629,324.47582816470566,0.6592115287472213,299.99418032114664,0.10002846392367766,0.878,324.5,0.659,300.0,0.1,0.000112
0.8779824115751378,324.4769124113917,0.6591643010606376,299.99292050054464,0.10002214308995284,0.878,324.5,0.659,300.0,0.1,0.000112
0.8779799991096457,324.4775197487442,0.6591275609778615,299.9920914614554,0.10001722510557284,0.878,324.5,0.659,300.0,0.1,0.000112
0.8779784420890646,324.4778784064269,0.6590989808742667,299.9915616455454,0.10001339874875316,0.878,324.5,0.659,300.0,0.1,0.000116
0.8779776262375723,324.4781242243851,0.6590767495082075,299.99121893268625,0.10001042194009499,0.878,324.5,0.659,300.0,0.1,0.000113
0.8779773113857612,324.4783241255261,0.6590594572990762,299.99098441284923,0.10000810626504675,0.878,324.5,0.659,300.0,0.1,0.000112
0.8779772692623483,324.47850306591215,0.6590460072860174,299.99081015930375,0.10000630503367601,0.878,324.5,0.659,300.0,0.1,0.000115
0.8779773368814848,324.47866541309213,0.6590355458978616,299.9906708243611,0.1000049040391627,0.878,324.5,0.659,300.0,0.1,0.000112
0.8779774210004936,324.47880849697583,0.6590274090567274,299.9905547871953,0.10000381438111274,0.878,324.5,0.659,300.0,0.1,0.000111
0.8779774813375899,324.4789294745404,0.6590210801894305,299.990457356337,0.10000296687745419,0.878,324.5,0.659,300.0,0.1,0.000111
