X1,X2,X3,U1,U2,X_ref1,X_ref2,X_ref3,U_ref1,U_ref2,Timing
0.021433042487223827,427.2758065378939,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.023462891944681204,425.30065772355545,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02420829359482954,424.6752208955107,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024439065608193075,424.4864114012596,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02450861113544651,424.4299472722482,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024529395614812453,424.41311116812034,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024535591736086475,424.4080955596278,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024537437495950293,424.4066017684209,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024537987205730673,424.40615691016995,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538150911063546,424.40602443236696,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538199662069955,424.4059849810484,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453821417990234,424.4059732326404,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538218503240512,424.4059697340247,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538219790707916,424.4059686921555,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538220174109067,424.40596838189236,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538220288284583,424.40596828949697,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538220322286138,424.40596826198157,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033241026,424.40596825378884,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.02453822033542744,424.4059682513468,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538220336324586,424.40596825062113,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
0.024538220336591685,424.4059682504049,0.3295,300.0,0.1,0.878,324.5,0.659,300.0,0.1,0.0
